Feature ID,D0,D1,D2,D3,D4,D5,D6
63b610380ac43cf07400cb4aed750ee0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
02da3547ed4c68752afa3b89da046d37,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
5efe2187a2a46a2099e2aae3370f6701,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
3f2ba5476d00b44e6dea63ec958cc86d,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
d1281f926750d6b965c7804aa49ece9f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
cfbba8bd921f40374351054a5e81d20b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
75911e7fb335f485e353d90e0ebfa41f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
8369fdfc27e0c2489d2cb77196661311,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
ee40aded52afe43de70b68ad3db3e326,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
2d749a0bbbaaf3ee07cfb69f59864acc,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
b6c0c9e3593e50dbff1b4e5587cef31a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
d62021dfb5c3f02ca751d0bec6e0a1cb,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
a707cc082a59744160ccfab4b92cffb1,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
3bf6cddd6c9451cc0787795599d578e6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
7de012da0bfab95e66f8b9af5b3839d2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
212c022a6022b9cc1fd09693dc58df16,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
6d1800c7d46708759ac08b3086c6dc54,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
619ae92aa54f1562e4b8670e4025948c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
0ec44297982a5b6b83626b0e6304ac5b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
165303a6dd06b20f33e4beb6d41dc0ab,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
f3e67562d8e35c4a40a4445380594863,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
6bcf1d0803ef5c8f0920f18b4694bae5,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
6a45d6bf22c1a1e7112864ef3fe991cf,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
8f1585aa1a7d3ea0c1ff793cc7f175d8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
7c15661caf406cb3ebd0d890c4858003,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
8c4b114b35ea422a68ea3b1b095b5803,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
a0ea581a5c60d9d9aad833c7aa90d85c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
f2498ad2404c298b561d5dcb3c216744,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
4c196e1c6fc4a51a001aa3f150256a09,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Paludibacteraceae,D_5__Paludibacter,D_6__uncultured bacterium
c6f2e2e7f18b6dfcfe506ff0bb32e204,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Paludibacteraceae,D_5__Paludibacter,D_6__uncultured bacterium
eb416ab0e94e3c98367f8316467fec73,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Paludibacteraceae,D_5__Paludibacter,D_6__uncultured bacterium
732be944687cd807c129b372579db9c3,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Paludibacteraceae,D_5__Paludibacter,D_6__uncultured bacterium
71ceb7546613baf367a307aaf4a53bbd,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Parvibaculales,D_4__Parvibaculaceae,D_5__Parvibaculum,D_6__uncultured bacterium
645745819c16cc90a9ef887f385a1969,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Parvibaculales,D_4__Parvibaculaceae,D_5__Parvibaculum,D_6__uncultured bacterium
af44142a020ce3af46835b40b4305248,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,D_6__uncultured bacterium
a32b89d833d4b3add06864cbe49ea79b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,D_6__uncultured bacterium
8b128593532743a4c02fb6c372534cbb,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Rickettsiaceae,D_5__Rickettsia,D_6__uncultured bacterium
9324c5c9a77cfa600735dd3d4709bd9f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Rickettsiaceae,D_5__Rickettsia,D_6__uncultured bacterium
ca9cb6c4acba53eb41f5562d667d7d88,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Rickettsiaceae,D_5__Rickettsia,D_6__uncultured bacterium
dcbed18619194af019b448db8f9dab9c,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Rickettsiaceae,D_5__Rickettsia,D_6__uncultured bacterium
3776d0859cd85af5cf50c58a5fa7f3ae,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Rikenellaceae,D_5__Rikenellaceae RC9 gut group,D_6__uncultured bacterium
ea8e918ffce0f55a152f342e9ac6b67b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Aquaspirillaceae,D_5__Rivicola,D_6__uncultured bacterium
9bd9bb12dae5c90960912f9d09acc5e9,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__Roseburia,D_6__uncultured bacterium
a6218a86870937377d73428f53f6273e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__Roseburia,D_6__uncultured bacterium
160b621d3e78ea55096392735a87797d,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__Roseburia,D_6__uncultured bacterium
bd1e5f19f8a07f3b4b64315953cb638c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Rhodothermia,D_3__Rhodothermales,D_4__Rhodothermaceae,D_5__Salinibacter,D_6__uncultured bacterium
543b9b7da294c92967d33806719463a4,D_0__Bacteria,D_1__Bacteroidetes,D_2__Rhodothermia,D_3__Rhodothermales,D_4__Rhodothermaceae,D_5__Salinibacter,D_6__uncultured bacterium
2b23d03b322509766ea30e22d0287dd1,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Streptococcaceae,D_5__Streptococcus,D_6__uncultured bacterium
8f3c27484768205403891f3afa4fd736,D_0__Bacteria,D_1__Epsilonbacteraeota,D_2__Campylobacteria,D_3__Campylobacterales,D_4__Sulfurovaceae,D_5__Sulfurovum,D_6__uncultured bacterium
b2ec17ee2474f3b07f31aff35c86eff2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales,D_4__Xanthomonadaceae,D_5__Thermomonas,D_6__uncultured bacterium
ac733d389475e4cdde13ac77f6036892,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__uncultured,D_6__uncultured bacterium
360f397d7e970f206e2565a67f9e3f76,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
4b8e54d8d8984cf43d83fba696360807,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
838485eef87368dc1a4e7e62ca2debbe,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
0d0bda5666827fcaf1ee8c7a563d37f5,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
8f89582ad6b2837c381bca5a98074173,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
041e9eed29463d2c4c46a5845f434348,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
3c61d3e4e0f4fe615bf4ebe402d9f955,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
c457fe000ce607c47357a9f3efc80da7,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
e3c5481751e58621f0600ebfcf1d8290,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
a6413ebdcd05497d175fae49ece9c1b8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
cc80795db8839cb1846f6df387df6d0b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
7990a0cbcbda4805bef89ebb81d27571,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
8b3dc0d99290695055bb6999efa435c7,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured bacterium
88d7433ad855fa06ce0cb0415cee86d7,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
cae470a2cfd480ccaadc8521efab40f4,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
7bd5050d6bb5c327e6c9b3d8c49273bb,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
f7bfc17c64691c247a906ea54ef894c2,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
1771b25ea145306d2b7f095d3d7ffe62,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
b891a19bcb8e6e52217ef1d2f528cb31,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
233a03eabf7d0c77f7ab0aec35ef0837,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
90dbcf4b29913764b5161e2c7045747e,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
9f72be720e321615504af2f45974bd8e,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
0bd7c1697f7ce547cc8ba41ce8a7a2bf,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__uncultured,D_6__uncultured bacterium
917bf96c605b451a070db362959f019c,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__uncultured,D_6__uncultured bacterium
a82a3f13bfea9c29fae00654cc11bf52,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__uncultured,D_6__uncultured bacterium
c97793a84db6fee6a295c6e28a33c28b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__uncultured,D_6__uncultured bacterium
85be24b58238e77b4774febd952b55a1,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__uncultured,D_6__uncultured bacterium
6768f9d7f772b939139f626ef80cf3dc,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__uncultured,D_6__uncultured bacterium
b97c7164e111a43a4239c50b5b1ac471,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__uncultured,D_6__uncultured bacterium
5bcc27ef298a02d8ca5eb582ec04c166,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Lachnospiraceae,D_5__uncultured,D_6__uncultured bacterium
ac52c74af666d7f566bf6d18da7fd1b4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micropepsales,D_4__Micropepsaceae,D_5__uncultured,D_6__uncultured bacterium
455a603d1cddd43d5062178386845703,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__uncultured bacterium
2659ed744a1c326f3a73a7ad8e9909fa,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__uncultured,D_6__uncultured bacterium
c04178c9ac0f1198161bf90d52bc1761,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__uncultured,D_6__uncultured bacterium
c027f5d5e256ab5b1a143d8e963e4925,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__uncultured,D_6__uncultured bacterium
183b683723556e04bbc0d1ef6d3fca5f,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__uncultured,D_6__uncultured bacterium
e202d2de882d948671e8b338af360ddf,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__uncultured,D_6__uncultured bacterium
23c09d533e29288204c79a0b94e5d52a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__uncultured,D_6__uncultured bacterium
ffa28197c9e512c548eda1e99efd1045,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Prolixibacteraceae,D_5__uncultured,D_6__uncultured bacterium
5bd506d031b41d6e49ef4a8221deb0e6,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__env.OPS 17,D_5__uncultured bacterium,D_6__uncultured bacterium
062d694f59704ca84da0e77483f5b142,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__env.OPS 17,D_5__uncultured bacterium,D_6__uncultured bacterium
6cc571d867196c8571f7aa95c532314b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__env.OPS 17,D_5__uncultured bacterium,D_6__uncultured bacterium
527fa28ad6a1da194d1fc4d4a82f29e3,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
293c321247a126788c5d1aca3be05bb4,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
011c98e0351eb9b352dad961234803a3,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
8f9fb6bd50e88a65b05faf69fe8d0e86,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
ca1cd85e5748b73c6b041964d50e0acf,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
8d38d8c4da634ae2c0689d9b42f106b5,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
18941d29f5ad01d4c6c3cc2f4fe1e98f,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
d4255c1082288ca57c1fea51102952cb,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
51da481f25d86250676956cc9c642846,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
4ec9c80d6b505f02b5dfe44f1508d9d9,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
1a91c0f8093139a926fd636adb8785ef,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
853647e10dd7a1362bc3a4c3b139e065,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
428023c8b948cd9f9e023de4ae75bf0d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
fd26b3fa37599654ba0b0b17b08b02c8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
6654f7e023e839271c8db97f311acf6a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium,D_6__uncultured bacterium
8cf513c9e4f5d78a2a2c8ca941ed36c4,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,D_5__uncultured bacterium,D_6__uncultured bacterium
0642fda2bc4a329497f0afce79ec150b,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
ef9e10084d1c26e88f5f528ac98e918a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Crocinitomicaceae,D_5__Crocinitomix,D_6__uncultured Bacteroidetes bacterium
5ea2244c1a08322d49ec72fa29d9d4fb,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Crocinitomicaceae,D_5__Crocinitomix,D_6__uncultured Bacteroidetes bacterium
cfdad7b1bae8e311a76c05c353f496df,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Crocinitomicaceae,D_5__Crocinitomix,D_6__uncultured Bacteroidetes bacterium
1dc58538fb31c0d9ff34a1f1eb975c9f,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophobacteraceae,D_5__Desulfovirga,D_6__uncultured delta proteobacterium
5439a808136ca75956d262cfec48240a,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Syntrophobacterales,D_4__Syntrophobacteraceae,D_5__Desulfovirga,D_6__uncultured delta proteobacterium
6a5afa3b1152b291f4ea01674fba3485,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__uncultured euryarchaeote,D_4__uncultured euryarchaeote,D_5__uncultured euryarchaeote,D_6__uncultured euryarchaeote
99fa85a8440a7a203d5c2d70aeaf230b,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__uncultured euryarchaeote,D_4__uncultured euryarchaeote,D_5__uncultured euryarchaeote,D_6__uncultured euryarchaeote
269cdff97d64a6dc6425632a1e0fb705,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__uncultured euryarchaeote,D_4__uncultured euryarchaeote,D_5__uncultured euryarchaeote,D_6__uncultured euryarchaeote
324fafed9a27da3a6bd24e0d2e465ba9,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__uncultured,D_6__uncultured Firmicutes bacterium
d3ea18875569743e48b395da4850f024,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Saccharofermentans,D_6__uncultured microorganism
266083d192c4c90db8f1614542487089,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Saccharofermentans,D_6__uncultured microorganism
e10fa066ca6b1c7e6994f598a57f100c,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Ruminococcaceae,D_5__Saccharofermentans,D_6__uncultured microorganism
6f6a8d8b33d3f6f74feed597bcbb534d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Niastella,D_6__uncultured Niastella sp.
e80cf35cdb824ae896b630246aa84dba,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Niastella,D_6__uncultured Niastella sp.
26c4041a25c6e6bc2f0208757df0c0b1,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Niastella,D_6__uncultured Niastella sp.
041aa8ce34109151996301f6045155e7,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Alcanivoracaceae,D_5__Alcanivorax,D_6__uncultured organism
bca6e90680176d5802f52b29cea6dea2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Alcanivoracaceae,D_5__Alcanivorax,D_6__uncultured organism
7c6923c137fbc1ca05836670a81ccc8f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Alcanivoracaceae,D_5__Alcanivorax,D_6__uncultured organism
